post_id,post_datetime,platform,content_type,category,impressions,reach,likes,comments,shares,saves,link_clicks,date,year,month,month_name,week,day_of_week,hour,quarter,time_slot,total_engagement,engagement_rate,reach_rate,ctr,performance_tier
POST_1076,2023-05-10 18:13:00,Instagram,Carousel,Tutorial,24255,18582,3329,434,287,152,623,2023-05-10,2023,5,May,19,Wednesday,18,2,Evening (17-21),4202,22.61,76.61,2.57,Average
POST_1077,2023-06-15 12:33:00,Instagram,Carousel,Behind the Scenes,38122,29188,5401,846,371,166,701,2023-06-15,2023,6,Jun,24,Thursday,12,2,Afternoon (12-16),6784,23.24,76.56,1.84,Average
POST_1078,2023-03-01 21:38:00,Instagram,Image,Tutorial,46665,39116,4923,267,308,289,1365,2023-03-01,2023,3,Mar,9,Wednesday,21,1,Evening (17-21),5787,14.79,83.82,2.93,Average
POST_1079,2023-07-26 11:32:00,Instagram,Reel,Tutorial,19933,14361,3789,214,155,260,200,2023-07-26,2023,7,Jul,30,Wednesday,11,3,Morning (6-11),4418,30.76,72.05,1.0,High Performer
POST_1080,2023-09-21 01:12:00,Instagram,Reel,Promotion/Sale,25053,19124,4979,743,305,335,545,2023-09-21,2023,9,Sep,38,Thursday,1,3,Night (22-5),6362,33.27,76.33,2.18,High Performer
POST_1081,2023-01-01 04:47:00,Twitter,Text,Promotion/Sale,1810,1439,61,4,2,0,39,2023-01-01,2023,1,Jan,52,Sunday,4,1,Night (22-5),67,4.66,79.5,2.15,Needs Improvement
POST_1082,2023-12-03 10:25:00,Twitter,Reel,User Generated Content,8599,6696,1149,156,103,0,118,2023-12-03,2023,12,Dec,48,Sunday,10,4,Morning (6-11),1408,21.03,77.87,1.37,Average
POST_1083,2023-10-05 13:18:00,Instagram,Image,Promotion/Sale,19764,15786,894,115,32,69,496,2023-10-05,2023,10,Oct,40,Thursday,13,4,Afternoon (12-16),1110,7.03,79.87,2.51,Needs Improvement
POST_1084,2023-08-25 13:41:00,Instagram,Carousel,Promotion/Sale,45710,37757,5924,642,533,458,942,2023-08-25,2023,8,Aug,34,Friday,13,3,Afternoon (12-16),7557,20.01,82.6,2.06,Average
POST_1085,2023-07-31 16:03:00,Instagram,Carousel,Festive/Seasonal,21324,16283,1663,83,78,84,348,2023-07-31,2023,7,Jul,31,Monday,16,3,Afternoon (12-16),1908,11.72,76.36,1.63,Average
POST_1086,2023-01-28 08:50:00,Instagram,Carousel,Tutorial,48557,43466,5321,578,209,121,1445,2023-01-28,2023,1,Jan,4,Saturday,8,1,Morning (6-11),6229,14.33,89.52,2.98,Average
POST_1087,2023-04-07 00:57:00,Instagram,Carousel,Promotion/Sale,14992,11888,1290,102,39,35,229,2023-04-07,2023,4,Apr,14,Friday,0,2,Night (22-5),1466,12.33,79.3,1.53,Average
POST_1088,2023-09-23 07:50:00,Instagram,Text,Festive/Seasonal,8839,7923,307,20,13,16,94,2023-09-23,2023,9,Sep,38,Saturday,7,3,Morning (6-11),356,4.49,89.64,1.06,Needs Improvement
POST_1089,2023-07-05 00:15:00,Instagram,Story,Festive/Seasonal,3966,3213,211,17,9,12,72,2023-07-05,2023,7,Jul,27,Wednesday,0,3,Night (22-5),249,7.75,81.01,1.82,Needs Improvement
POST_1090,2023-11-15 07:31:00,Facebook,Image,User Generated Content,8450,6948,710,114,27,0,233,2023-11-15,2023,11,Nov,46,Wednesday,7,4,Morning (6-11),851,12.25,82.22,2.76,Average
POST_1091,2023-09-13 02:24:00,Instagram,Reel,Product Launch,37003,28136,10407,711,780,446,1088,2023-09-13,2023,9,Sep,37,Wednesday,2,3,Night (22-5),12344,43.87,76.04,2.94,High Performer
POST_1092,2023-11-17 10:07:00,Facebook,Story,Tutorial,5621,5005,505,43,43,0,199,2023-11-17,2023,11,Nov,46,Friday,10,4,Morning (6-11),591,11.81,89.04,3.54,Average
POST_1093,2023-08-15 17:15:00,Instagram,Image,Product Launch,12449,9009,445,34,22,20,136,2023-08-15,2023,8,Aug,33,Tuesday,17,3,Evening (17-21),521,5.78,72.37,1.09,Needs Improvement
POST_1094,2023-01-27 13:31:00,Twitter,Video,Tutorial,18670,15425,2021,271,153,0,596,2023-01-27,2023,1,Jan,4,Friday,13,1,Afternoon (12-16),2445,15.85,82.62,3.19,Average
POST_1095,2023-04-15 02:40:00,Instagram,Story,Behind the Scenes,6005,4674,246,18,21,6,112,2023-04-15,2023,4,Apr,15,Saturday,2,2,Night (22-5),291,6.23,77.84,1.87,Needs Improvement
POST_1096,2023-05-17 21:38:00,Facebook,Story,Festive/Seasonal,26663,18569,1976,354,136,0,280,2023-05-17,2023,5,May,20,Wednesday,21,2,Evening (17-21),2466,13.28,69.64,1.05,Average
POST_1097,2023-10-09 23:04:00,Instagram,Story,Product Launch,6535,4706,498,34,40,9,131,2023-10-09,2023,10,Oct,41,Monday,23,4,Night (22-5),581,12.35,72.01,2.0,Average
POST_1098,2023-03-09 12:33:00,Facebook,Reel,Promotion/Sale,38964,28131,4936,664,394,0,861,2023-03-09,2023,3,Mar,10,Thursday,12,1,Afternoon (12-16),5994,21.31,72.2,2.21,Average
POST_1099,2023-05-28 08:56:00,Facebook,Image,Promotion/Sale,24141,21263,1954,312,120,0,483,2023-05-28,2023,5,May,21,Sunday,8,2,Morning (6-11),2386,11.22,88.08,2.0,Average
POST_1100,2023-08-13 06:00:00,Instagram,Reel,Tutorial,17330,13111,3482,184,212,232,398,2023-08-13,2023,8,Aug,32,Sunday,6,3,Morning (6-11),4110,31.35,75.65,2.3,High Performer
POST_1101,2023-12-24 04:23:00,Twitter,Video,Product Launch,5327,4204,1212,145,63,0,59,2023-12-24,2023,12,Dec,51,Sunday,4,4,Night (22-5),1420,33.78,78.92,1.11,High Performer
POST_1102,2023-09-06 15:59:00,Instagram,Image,Behind the Scenes,20317,15597,2063,260,159,140,464,2023-09-06,2023,9,Sep,36,Wednesday,15,3,Afternoon (12-16),2622,16.81,76.77,2.28,Average
POST_1103,2023-03-04 18:20:00,Twitter,Image,User Generated Content,6872,5108,435,27,40,0,65,2023-03-04,2023,3,Mar,9,Saturday,18,1,Evening (17-21),502,9.83,74.33,0.95,Average
POST_1104,2023-01-15 22:08:00,Instagram,Reel,Behind the Scenes,20837,15696,3638,503,126,202,520,2023-01-15,2023,1,Jan,2,Sunday,22,1,Night (22-5),4469,28.47,75.33,2.5,High Performer
POST_1105,2023-11-19 09:24:00,Instagram,Reel,Behind the Scenes,110012,89553,31679,3582,2152,2380,3313,2023-11-19,2023,11,Nov,46,Sunday,9,4,Morning (6-11),39793,44.44,81.4,3.01,High Performer
POST_1106,2023-11-08 21:55:00,Instagram,Reel,User Generated Content,81370,58472,13369,1342,669,482,2095,2023-11-08,2023,11,Nov,45,Wednesday,21,4,Evening (17-21),15862,27.13,71.86,2.57,High Performer
POST_1107,2023-05-03 11:53:00,Facebook,Carousel,Promotion/Sale,8364,6156,497,42,41,0,225,2023-05-03,2023,5,May,18,Wednesday,11,2,Morning (6-11),580,9.42,73.6,2.69,Average
POST_1108,2023-12-30 21:36:00,Facebook,Text,User Generated Content,6046,4630,215,35,17,0,117,2023-12-30,2023,12,Dec,52,Saturday,21,4,Evening (17-21),267,5.77,76.58,1.94,Needs Improvement
POST_1109,2023-03-23 09:26:00,Twitter,Image,User Generated Content,5250,3941,532,77,36,0,102,2023-03-23,2023,3,Mar,12,Thursday,9,1,Morning (6-11),645,16.37,75.07,1.94,Average
POST_1110,2023-06-09 02:23:00,Instagram,Reel,Tutorial,31409,24503,7247,756,579,519,358,2023-06-09,2023,6,Jun,23,Friday,2,2,Night (22-5),9101,37.14,78.01,1.14,High Performer
POST_1111,2023-10-10 22:34:00,Facebook,Story,Tutorial,4509,3212,263,43,15,0,119,2023-10-10,2023,10,Oct,41,Tuesday,22,4,Night (22-5),321,9.99,71.24,2.64,Average
POST_1112,2023-01-08 21:43:00,Instagram,Carousel,Behind the Scenes,55334,37434,3951,685,383,102,391,2023-01-08,2023,1,Jan,1,Sunday,21,1,Evening (17-21),5121,13.68,67.65,0.71,Average
POST_1113,2023-10-10 04:11:00,Twitter,Story,Tutorial,5036,3299,262,22,23,0,61,2023-10-10,2023,10,Oct,41,Tuesday,4,4,Night (22-5),307,9.31,65.51,1.21,Needs Improvement
POST_1114,2023-07-28 20:48:00,Twitter,Story,User Generated Content,7265,5946,308,16,18,0,111,2023-07-28,2023,7,Jul,30,Friday,20,3,Evening (17-21),342,5.75,81.84,1.53,Needs Improvement
POST_1115,2023-02-17 04:30:00,Twitter,Image,User Generated Content,4963,3978,421,66,25,0,72,2023-02-17,2023,2,Feb,7,Friday,4,1,Night (22-5),512,12.87,80.15,1.45,Average
POST_1116,2023-04-26 23:49:00,Facebook,Story,Promotion/Sale,5275,4135,282,30,10,0,130,2023-04-26,2023,4,Apr,17,Wednesday,23,2,Night (22-5),322,7.79,78.39,2.46,Needs Improvement
POST_1117,2023-02-28 09:04:00,Twitter,Image,User Generated Content,8470,5987,622,61,38,0,156,2023-02-28,2023,2,Feb,9,Tuesday,9,1,Morning (6-11),721,12.04,70.68,1.84,Average
POST_1118,2023-08-25 04:01:00,Instagram,Carousel,Product Launch,11287,7776,1545,164,90,34,193,2023-08-25,2023,8,Aug,34,Friday,4,3,Night (22-5),1833,23.57,68.89,1.71,Average
POST_1119,2023-03-02 23:37:00,Twitter,Carousel,Promotion/Sale,12373,8591,930,144,89,0,120,2023-03-02,2023,3,Mar,9,Thursday,23,1,Night (22-5),1163,13.54,69.43,0.97,Average
POST_1120,2023-11-28 20:04:00,Instagram,Video,Festive/Seasonal,96167,67657,8488,783,340,531,1759,2023-11-28,2023,11,Nov,48,Tuesday,20,4,Evening (17-21),10142,14.99,70.35,1.83,Average
POST_1121,2023-03-20 19:00:00,Instagram,Carousel,Festive/Seasonal,46181,33907,5300,482,191,176,530,2023-03-20,2023,3,Mar,12,Monday,19,1,Evening (17-21),6149,18.13,73.42,1.15,Average
POST_1122,2023-09-13 23:16:00,Facebook,Image,Product Launch,8801,7169,525,27,34,0,201,2023-09-13,2023,9,Sep,37,Wednesday,23,3,Night (22-5),586,8.17,81.46,2.28,Needs Improvement
POST_1123,2023-05-30 11:13:00,Instagram,Story,Tutorial,9755,7739,795,125,41,27,138,2023-05-30,2023,5,May,22,Tuesday,11,2,Morning (6-11),988,12.77,79.33,1.41,Average
POST_1124,2023-09-18 18:02:00,Facebook,Image,Festive/Seasonal,9711,8118,781,45,62,0,277,2023-09-18,2023,9,Sep,38,Monday,18,3,Evening (17-21),888,10.94,83.6,2.85,Average
POST_1125,2023-12-28 10:59:00,Instagram,Story,Tutorial,10811,9430,913,108,71,66,234,2023-12-28,2023,12,Dec,52,Thursday,10,4,Morning (6-11),1158,12.28,87.23,2.16,Average
POST_1126,2023-05-20 09:03:00,Instagram,Video,Product Launch,41065,34429,5553,558,503,352,761,2023-05-20,2023,5,May,20,Saturday,9,2,Morning (6-11),6966,20.23,83.84,1.85,Average
POST_1127,2023-08-01 07:50:00,Facebook,Reel,Behind the Scenes,35027,24309,7737,640,478,0,524,2023-08-01,2023,8,Aug,31,Tuesday,7,3,Morning (6-11),8855,36.43,69.4,1.5,High Performer
POST_1128,2023-09-05 11:25:00,Facebook,Image,User Generated Content,10596,7923,441,27,31,0,221,2023-09-05,2023,9,Sep,36,Tuesday,11,3,Morning (6-11),499,6.3,74.77,2.09,Needs Improvement
POST_1129,2023-08-30 05:32:00,Instagram,Reel,Promotion/Sale,11146,8684,2233,155,83,61,113,2023-08-30,2023,8,Aug,35,Wednesday,5,3,Night (22-5),2532,29.16,77.91,1.01,High Performer
POST_1130,2023-05-05 06:18:00,Twitter,Reel,Festive/Seasonal,8817,6164,1185,85,115,0,219,2023-05-05,2023,5,May,18,Friday,6,2,Morning (6-11),1385,22.47,69.91,2.48,Average
POST_1131,2023-08-22 21:40:00,Twitter,Image,Product Launch,6026,4657,232,31,15,0,172,2023-08-22,2023,8,Aug,34,Tuesday,21,3,Evening (17-21),278,5.97,77.28,2.85,Needs Improvement
POST_1132,2023-10-10 19:45:00,Instagram,Story,Tutorial,10496,8932,830,55,48,25,157,2023-10-10,2023,10,Oct,41,Tuesday,19,4,Evening (17-21),958,10.73,85.1,1.5,Average
POST_1133,2023-03-16 01:32:00,Instagram,Story,Behind the Scenes,9563,8481,382,67,17,25,171,2023-03-16,2023,3,Mar,11,Thursday,1,1,Night (22-5),491,5.79,88.69,1.79,Needs Improvement
POST_1134,2023-07-16 16:49:00,Facebook,Reel,Tutorial,9005,7784,1611,218,112,0,188,2023-07-16,2023,7,Jul,28,Sunday,16,3,Afternoon (12-16),1941,24.94,86.44,2.09,High Performer
POST_1135,2023-04-08 14:26:00,Instagram,Carousel,Promotion/Sale,23211,18964,3811,219,151,240,438,2023-04-08,2023,4,Apr,14,Saturday,14,2,Afternoon (12-16),4421,23.31,81.7,1.89,Average
POST_1136,2023-11-03 21:27:00,Instagram,Image,User Generated Content,26571,18180,1757,116,111,115,322,2023-11-03,2023,11,Nov,44,Friday,21,4,Evening (17-21),2099,11.55,68.42,1.21,Average
POST_1137,2023-09-18 21:44:00,Facebook,Reel,Tutorial,69058,59413,13914,2084,456,0,813,2023-09-18,2023,9,Sep,38,Monday,21,3,Evening (17-21),16454,27.69,86.03,1.18,High Performer
POST_1138,2023-03-11 07:25:00,Facebook,Image,User Generated Content,12951,9719,1255,119,95,0,304,2023-03-11,2023,3,Mar,10,Saturday,7,1,Morning (6-11),1469,15.11,75.04,2.35,Average
POST_1139,2023-02-05 02:05:00,Instagram,Story,User Generated Content,6950,5112,214,38,8,5,185,2023-02-05,2023,2,Feb,5,Sunday,2,1,Night (22-5),265,5.18,73.55,2.66,Needs Improvement
POST_1140,2023-05-22 14:40:00,Facebook,Reel,Tutorial,37389,30381,6447,650,311,0,616,2023-05-22,2023,5,May,21,Monday,14,2,Afternoon (12-16),7408,24.38,81.26,1.65,High Performer
POST_1141,2023-08-01 11:34:00,Twitter,Carousel,User Generated Content,9482,8400,655,75,46,0,315,2023-08-01,2023,8,Aug,31,Tuesday,11,3,Morning (6-11),776,9.24,88.59,3.32,Needs Improvement
POST_1142,2023-06-24 16:34:00,Facebook,Carousel,Product Launch,5286,4193,817,66,74,0,44,2023-06-24,2023,6,Jun,25,Saturday,16,2,Afternoon (12-16),957,22.82,79.32,0.83,Average
POST_1143,2023-09-17 20:39:00,Facebook,Image,Product Launch,25065,19043,996,168,62,0,206,2023-09-17,2023,9,Sep,37,Sunday,20,3,Evening (17-21),1226,6.44,75.97,0.82,Needs Improvement
POST_1144,2023-05-17 07:09:00,Instagram,Reel,Behind the Scenes,101453,78165,12493,972,431,680,2240,2023-05-17,2023,5,May,20,Wednesday,7,2,Morning (6-11),14576,18.65,77.05,2.21,Average
POST_1145,2023-01-02 01:17:00,Facebook,Image,User Generated Content,16051,12903,635,89,37,0,347,2023-01-02,2023,1,Jan,1,Monday,1,1,Night (22-5),761,5.9,80.39,2.16,Needs Improvement
POST_1146,2023-05-25 11:05:00,Instagram,Image,Tutorial,15673,11559,1572,105,121,31,436,2023-05-25,2023,5,May,21,Thursday,11,2,Morning (6-11),1829,15.82,73.75,2.78,Average
POST_1147,2023-06-02 13:19:00,Instagram,Story,Promotion/Sale,8660,6895,468,25,24,32,211,2023-06-02,2023,6,Jun,22,Friday,13,2,Afternoon (12-16),549,7.96,79.62,2.44,Needs Improvement
POST_1148,2023-10-28 19:05:00,Facebook,Reel,Promotion/Sale,47959,39543,8209,516,402,0,1382,2023-10-28,2023,10,Oct,43,Saturday,19,4,Evening (17-21),9127,23.08,82.45,2.88,Average
POST_1149,2023-10-24 19:32:00,Twitter,Image,Behind the Scenes,4441,3042,240,30,8,0,116,2023-10-24,2023,10,Oct,43,Tuesday,19,4,Evening (17-21),278,9.14,68.5,2.61,Needs Improvement
POST_1150,2023-12-04 04:58:00,Instagram,Image,Product Launch,11972,10513,1292,191,93,74,306,2023-12-04,2023,12,Dec,49,Monday,4,4,Night (22-5),1650,15.69,87.81,2.56,Average
POST_1151,2023-09-08 23:13:00,Facebook,Carousel,User Generated Content,24599,20492,3768,615,169,0,256,2023-09-08,2023,9,Sep,36,Friday,23,3,Night (22-5),4552,22.21,83.3,1.04,Average
POST_1152,2023-03-18 07:51:00,Instagram,Text,Product Launch,20986,16338,1042,112,72,53,182,2023-03-18,2023,3,Mar,11,Saturday,7,1,Morning (6-11),1279,7.83,77.85,0.87,Needs Improvement
POST_1153,2023-08-17 21:09:00,Instagram,Story,Tutorial,16397,13094,1031,73,39,81,285,2023-08-17,2023,8,Aug,33,Thursday,21,3,Evening (17-21),1224,9.35,79.86,1.74,Needs Improvement
POST_1154,2023-10-03 14:34:00,Instagram,Reel,Promotion/Sale,43948,30448,9101,1176,683,230,1120,2023-10-03,2023,10,Oct,40,Tuesday,14,4,Afternoon (12-16),11190,36.75,69.28,2.55,High Performer
POST_1155,2023-09-05 14:20:00,Instagram,Story,User Generated Content,11137,8325,817,139,41,58,278,2023-09-05,2023,9,Sep,36,Tuesday,14,3,Afternoon (12-16),1055,12.67,74.75,2.5,Average
POST_1156,2023-06-26 19:25:00,Instagram,Video,Promotion/Sale,87077,61949,14944,1280,1310,303,1669,2023-06-26,2023,6,Jun,26,Monday,19,2,Evening (17-21),17837,28.79,71.14,1.92,High Performer
POST_1157,2023-06-20 20:37:00,Instagram,Image,User Generated Content,26470,22840,2432,391,118,124,537,2023-06-20,2023,6,Jun,25,Tuesday,20,2,Evening (17-21),3065,13.42,86.29,2.03,Average
POST_1158,2023-10-10 07:40:00,Facebook,Image,Tutorial,6421,5067,565,71,46,0,137,2023-10-10,2023,10,Oct,41,Tuesday,7,4,Morning (6-11),682,13.46,78.91,2.13,Average
POST_1159,2023-10-06 21:48:00,Facebook,Reel,Tutorial,18365,13909,3754,348,301,0,407,2023-10-06,2023,10,Oct,40,Friday,21,4,Evening (17-21),4403,31.66,75.74,2.22,High Performer
POST_1160,2023-07-13 23:53:00,Instagram,Reel,Festive/Seasonal,31958,26803,7881,1047,541,163,828,2023-07-13,2023,7,Jul,28,Thursday,23,3,Night (22-5),9632,35.94,83.87,2.59,High Performer
POST_1161,2023-08-22 13:41:00,Facebook,Reel,Tutorial,61930,49353,9503,726,511,0,1199,2023-08-22,2023,8,Aug,34,Tuesday,13,3,Afternoon (12-16),10740,21.76,79.69,1.94,Average
POST_1162,2023-06-14 10:43:00,Twitter,Image,Product Launch,3457,2692,171,30,6,0,102,2023-06-14,2023,6,Jun,24,Wednesday,10,2,Morning (6-11),207,7.69,77.87,2.95,Needs Improvement
POST_1163,2023-04-07 08:41:00,Twitter,Video,Behind the Scenes,32340,24546,6213,585,317,0,671,2023-04-07,2023,4,Apr,14,Friday,8,2,Morning (6-11),7115,28.99,75.9,2.07,High Performer
POST_1164,2023-12-24 13:04:00,Instagram,Video,Behind the Scenes,61938,49233,8675,847,311,200,866,2023-12-24,2023,12,Dec,51,Sunday,13,4,Afternoon (12-16),10033,20.38,79.49,1.4,Average
POST_1165,2023-05-03 14:19:00,Instagram,Image,Behind the Scenes,24541,18927,1463,171,83,78,254,2023-05-03,2023,5,May,18,Wednesday,14,2,Afternoon (12-16),1795,9.48,77.12,1.04,Average
POST_1166,2023-10-20 18:44:00,Facebook,Story,Product Launch,12416,9391,573,81,31,0,328,2023-10-20,2023,10,Oct,42,Friday,18,4,Evening (17-21),685,7.29,75.64,2.64,Needs Improvement
POST_1167,2023-07-16 05:27:00,Facebook,Video,Promotion/Sale,14702,12666,3505,271,140,0,246,2023-07-16,2023,7,Jul,28,Sunday,5,3,Night (22-5),3916,30.92,86.15,1.67,High Performer
POST_1168,2023-04-30 16:46:00,Facebook,Reel,Festive/Seasonal,34257,24466,5988,322,346,0,663,2023-04-30,2023,4,Apr,17,Sunday,16,2,Afternoon (12-16),6656,27.21,71.42,1.94,High Performer
POST_1169,2023-07-30 13:54:00,Instagram,Image,Product Launch,31509,24790,1286,116,90,99,886,2023-07-30,2023,7,Jul,30,Sunday,13,3,Afternoon (12-16),1591,6.42,78.68,2.81,Needs Improvement
POST_1170,2023-01-23 01:15:00,Instagram,Carousel,Behind the Scenes,15047,10608,1071,181,96,71,231,2023-01-23,2023,1,Jan,4,Monday,1,1,Night (22-5),1419,13.38,70.5,1.54,Average
POST_1171,2023-06-12 09:03:00,Facebook,Carousel,User Generated Content,7575,5880,449,30,41,0,191,2023-06-12,2023,6,Jun,24,Monday,9,2,Morning (6-11),520,8.84,77.62,2.52,Needs Improvement
POST_1172,2023-08-31 15:15:00,Instagram,Carousel,Product Launch,19432,15143,1897,277,161,124,479,2023-08-31,2023,8,Aug,35,Thursday,15,3,Afternoon (12-16),2459,16.24,77.93,2.47,Average
POST_1173,2023-12-28 09:05:00,Instagram,Reel,User Generated Content,68333,50067,16084,1492,638,706,1972,2023-12-28,2023,12,Dec,52,Thursday,9,4,Morning (6-11),18920,37.79,73.27,2.89,High Performer
POST_1174,2023-07-15 13:59:00,Instagram,Carousel,Tutorial,17800,14294,1920,113,123,119,363,2023-07-15,2023,7,Jul,28,Saturday,13,3,Afternoon (12-16),2275,15.92,80.3,2.04,Average
POST_1175,2023-07-17 17:27:00,Facebook,Image,User Generated Content,4094,3619,305,38,26,0,71,2023-07-17,2023,7,Jul,29,Monday,17,3,Evening (17-21),369,10.2,88.4,1.73,Average
POST_1176,2023-12-06 09:07:00,Instagram,Video,Tutorial,101073,69119,12251,843,1063,408,2178,2023-12-06,2023,12,Dec,49,Wednesday,9,4,Morning (6-11),14565,21.07,68.39,2.15,Average
POST_1177,2023-11-30 08:29:00,Instagram,Story,Product Launch,23973,18345,1090,121,78,86,699,2023-11-30,2023,11,Nov,48,Thursday,8,4,Morning (6-11),1375,7.5,76.52,2.92,Needs Improvement
POST_1178,2023-03-19 06:39:00,Facebook,Reel,Tutorial,38376,33474,8293,1123,768,0,729,2023-03-19,2023,3,Mar,11,Sunday,6,1,Morning (6-11),10184,30.42,87.23,1.9,High Performer
POST_1180,2023-01-19 07:03:00,Instagram,Story,Behind the Scenes,33196,26160,2186,201,139,124,579,2023-01-19,2023,1,Jan,3,Thursday,7,1,Morning (6-11),2650,10.13,78.8,1.74,Average
POST_1181,2023-03-06 07:19:00,Twitter,Image,User Generated Content,13003,9606,836,86,56,0,252,2023-03-06,2023,3,Mar,10,Monday,7,1,Morning (6-11),978,10.18,73.88,1.94,Average
POST_1182,2023-09-15 20:42:00,Twitter,Image,Behind the Scenes,10946,7483,715,51,27,0,284,2023-09-15,2023,9,Sep,37,Friday,20,3,Evening (17-21),793,10.6,68.36,2.59,Average
POST_1183,2023-10-30 04:47:00,Instagram,Image,Product Launch,15497,13594,1485,222,82,115,470,2023-10-30,2023,10,Oct,44,Monday,4,4,Night (22-5),1904,14.01,87.72,3.03,Average
POST_1184,2023-06-19 11:42:00,Facebook,Reel,Tutorial,40739,28234,5572,485,272,0,1006,2023-06-19,2023,6,Jun,25,Monday,11,2,Morning (6-11),6329,22.42,69.3,2.47,Average
POST_1185,2023-02-21 01:47:00,Facebook,Carousel,Promotion/Sale,7440,6320,967,49,58,0,140,2023-02-21,2023,2,Feb,8,Tuesday,1,1,Night (22-5),1074,16.99,84.95,1.88,Average
POST_1186,2023-08-14 10:11:00,Facebook,Reel,Behind the Scenes,11000,9009,2772,398,224,0,90,2023-08-14,2023,8,Aug,33,Monday,10,3,Morning (6-11),3394,37.67,81.9,0.82,High Performer
POST_1187,2023-02-21 10:07:00,Twitter,Reel,Tutorial,22119,16826,4735,529,451,0,206,2023-02-21,2023,2,Feb,8,Tuesday,10,1,Morning (6-11),5715,33.97,76.07,0.93,High Performer
POST_1188,2023-09-27 13:00:00,Twitter,Story,Promotion/Sale,8297,6817,634,79,59,0,260,2023-09-27,2023,9,Sep,39,Wednesday,13,3,Afternoon (12-16),772,11.32,82.16,3.13,Average
POST_1189,2023-08-22 09:45:00,Facebook,Image,Promotion/Sale,8377,6134,610,102,54,0,84,2023-08-22,2023,8,Aug,34,Tuesday,9,3,Morning (6-11),766,12.49,73.22,1.0,Average
POST_1190,2023-01-08 07:08:00,Twitter,Video,Product Launch,11200,8929,2064,174,191,0,337,2023-01-08,2023,1,Jan,1,Sunday,7,1,Morning (6-11),2429,27.2,79.72,3.01,High Performer
POST_1191,2023-03-15 08:44:00,Facebook,Story,Behind the Scenes,15369,12820,900,59,85,0,302,2023-03-15,2023,3,Mar,11,Wednesday,8,1,Morning (6-11),1044,8.14,83.41,1.96,Needs Improvement
POST_1192,2023-07-29 02:00:00,Facebook,Image,Festive/Seasonal,10791,8004,398,25,25,0,245,2023-07-29,2023,7,Jul,30,Saturday,2,3,Night (22-5),448,5.6,74.17,2.27,Needs Improvement
POST_1193,2023-12-02 11:10:00,Instagram,Reel,Behind the Scenes,54609,45106,11460,1935,736,538,720,2023-12-02,2023,12,Dec,48,Saturday,11,4,Morning (6-11),14669,32.52,82.6,1.32,High Performer
POST_1194,2023-03-21 09:31:00,Instagram,Video,User Generated Content,42805,28276,7179,590,368,475,560,2023-03-21,2023,3,Mar,12,Tuesday,9,1,Morning (6-11),8612,30.46,66.06,1.31,High Performer
POST_1195,2023-02-08 13:22:00,Instagram,Image,Festive/Seasonal,26173,17861,1635,189,127,94,613,2023-02-08,2023,2,Feb,6,Wednesday,13,1,Afternoon (12-16),2045,11.45,68.24,2.34,Average
POST_1196,2023-08-29 20:33:00,Twitter,Story,Product Launch,3296,2386,134,9,6,0,46,2023-08-29,2023,8,Aug,35,Tuesday,20,3,Evening (17-21),149,6.24,72.39,1.4,Needs Improvement
POST_1197,2023-05-16 01:33:00,Facebook,Image,Festive/Seasonal,10716,8892,713,62,48,0,95,2023-05-16,2023,5,May,20,Tuesday,1,2,Night (22-5),823,9.26,82.98,0.89,Needs Improvement
POST_1198,2023-06-23 09:50:00,Facebook,Image,Behind the Scenes,10551,7960,1102,158,39,0,281,2023-06-23,2023,6,Jun,25,Friday,9,2,Morning (6-11),1299,16.32,75.44,2.66,Average
POST_1199,2023-11-16 14:52:00,Instagram,Reel,Behind the Scenes,95485,71711,13245,1543,906,692,1932,2023-11-16,2023,11,Nov,46,Thursday,14,4,Afternoon (12-16),16386,22.85,75.1,2.02,Average
